1575	1019	prɑvʊ̆	OLD_CHURCH_SLAVONIC	right:K	p r ɑ v ʊ̆	1 5 7 3 7	ACXBZ	PRABY	31	31.P.C 31.R.C 31.A.V 31.B.C 31.Y.V	2.0 1.5 1.5 1.75 0.8	0	3
1576	1019	ˈîspraːvan	SERBO-CROATIAN	right:K	ˈî s p r aː v a n	7 3 1 5 7 3 7 4	XMBCYBYN	ISPRABAN	42	42.I.V 42.S.c 42.P.C 42.R.C 42.A.V 42.B.C 42.A.V 42.N.c	1.5 1.1 1.75 1.5 1.3 1.75 1.3 0.8	0	3
1577	1019	ˈtɔ̂tʃan	SERBO-CROATIAN	right:Ad	ˈt ɔ̂ t ʃ a n	1 7 1 3 7 4	AXBCYN	TUTSAN	42	42.T.C 42.U.V 42.T.C 42.S.C 42.A.V 42.N.c	2.0 1.5 1.75 1.5 1.3 0.8	0	87
1578	1019	ˈpravilɘn	BULGARIAN	right:K	ˈp r a v i l ɘ n	1 5 7 3 7 5 7 4	ACXBYBYN	PRABILEN	6	6.P.C 6.R.C 6.A.V 6.B.C 6.I.V 6.L.C 6.E.V 6.N.c	2.0 1.5 1.5 1.75 1.3 1.75 1.3 0.8	0	3
1579	1019	ˈpravilɛn	MACEDONIAN	right:K	ˈp r a v i l ɛ n	1 5 7 3 7 5 7 4	ACXBYBYN	PRABILEN	25	25.P.C 25.R.C 25.A.V 25.B.C 25.I.V 25.L.C 25.E.V 25.N.c	2.0 1.5 1.5 1.75 1.3 1.75 1.3 0.8	0	3
1580	1019	pravʲilʲnɨj	RUSSIAN	right:K	p r a vʲ i lʲ n ɨ j	1 5 7 3 7 5 4 7 6	ACXBYMBYN	PRABILNIJ	41	41.P.C 41.R.C 41.A.V 41.B.C 41.I.V 41.L.c 41.N.C 41.I.V 41.J.c	2.0 1.5 1.5 1.75 1.3 1.1 1.75 1.3 0.8	0	3
1581	1019	pɔˈpravnɘ̟	POLISH	right:K	p ɔ ˈp r a v n ɘ̟	1 7 1 5 7 3 4 7	AXBCYBCZ	PUPRABNE	39	39.P.C 39.U.V 39.P.C 39.R.C 39.A.V 39.B.C 39.N.C 39.E.V	2.0 1.5 1.75 1.5 1.3 1.75 1.5 0.8	0	3
1582	1019	ˈpravʲilʲnɨ	BELARUSIAN	right:K	ˈp r a vʲ i lʲ n ɨ	1 5 7 3 7 5 4 7	ACXBYMBZ	PRABILNI	3	3.P.C 3.R.C 3.A.V 3.B.C 3.I.V 3.L.c 3.N.C 3.I.V	2.0 1.5 1.5 1.75 1.3 1.1 1.75 0.8	0	3
1583	1019	ˈpravɪlʲnɪj	UKRAINIAN	right:K	ˈp r a v ɪ lʲ n ɪ j	1 5 7 3 7 5 4 7 6	ACXBYMBYN	PRABILNIJ	50	50.P.C 50.R.C 50.A.V 50.B.C 50.I.V 50.L.c 50.N.C 50.I.V 50.J.c	2.0 1.5 1.5 1.75 1.3 1.1 1.75 1.3 0.8	0	3
1584	1019	ˈspraːvni	SLOVAK	right:K	ˈs p r aː v n i	3 1 5 7 3 4 7	ACCYBCZ	SPRABNI	43	43.S.C 43.P.C 43.R.C 43.A.V 43.B.C 43.N.C 43.I.V	2.0 1.5 1.5 1.3 1.75 1.5 0.8	0	3
1585	1019	ˈspraːvniː	CZECH	right:K	ˈs p r aː v n iː	3 1 5 7 3 4 7	ACCYBCZ	SPRABNI	9	9.S.C 9.P.C 9.R.C 9.A.V 9.B.C 9.N.C 9.I.V	2.0 1.5 1.5 1.3 1.75 1.5 0.8	0	3
1586	1019	ˈpʀawɘ̟	SORBIAN_UPPER	right:K	ˈp ʀ a w ɘ̟	1 5 7 6 7	ACXBZ	PRAWE	46	46.P.C 46.R.C 46.A.V 46.W.C 46.E.V	2.0 1.5 1.5 1.75 0.8	0	3
1587	1019	ˈpʂawɘ̟	SORBIAN_LOWER	right:K	ˈp ʂ a w ɘ̟	1 3 7 6 7	ACXBZ	PSAWE	45	45.P.C 45.S.C 45.A.V 45.W.C 45.E.V	2.0 1.5 1.5 1.75 0.8	0	3
1588	1019	praw	SLOVENIAN	right:K	p r a w	1 5 7 6	ACXN	PRAW	44	44.P.C 44.R.C 44.A.V 44.W.c	2.0 1.5 1.5 0.8	0	3
1589	1019	reːtːr	OLD_NORSE	right:C	r eː tː r	5 7 1 5	AXBC	RETR	33	33.R.C 33.E.V 33.T.C 33.R.C	2.0 1.5 1.75 1.5	0	10
1590	1019	ˈrjɛʰtːʏr	ICELANDIC	right:C	ˈr j ɛʰ tː ʏ r	5 6 7 1 7 5	ACXBYN	RJETYR	21	21.R.C 21.J.C 21.E.V 21.T.C 21.Y.V 21.R.c	2.0 1.5 1.5 1.75 1.3 0.8	0	10
1591	1019	ˈɹaʰtːʊɹ	FAROESE	right:C	ˈɹ aʰ tː ʊ ɹ	5 7 1 7 5	AXBYN	RATYR	15	15.R.C 15.A.V 15.T.C 15.Y.V 15.R.c	2.0 1.5 1.75 1.3 0.8	0	10
1592	1019	rɛtː	NORWEGIAN_RIKSMAL	right:C	r ɛ tː	5 7 1	AXN	RET	30	30.R.C 30.E.V 30.T.c	2.0 1.5 0.8	0	10
1593	1019	ˈʁɛtːə	STAVANGERSK	right:C	ˈʁ ɛ tː ə	5 7 1 7	AXBZ	RETE	48	48.R.C 48.E.V 48.T.C 48.E.V	2.0 1.5 1.75 0.8	0	10
1594	1019	ˈrætːer	OLD_SWEDISH	right:C	ˈr æ tː e r	5 7 1 7 5	AXBYN	RETER	34	34.R.C 34.E.V 34.T.C 34.E.V 34.R.c	2.0 1.5 1.75 1.3 0.8	0	10
1595	1019	ˈrɪ̀ktɪɡ	SWEDISH	right:C	ˈr ɪ̀ k t ɪ ɡ	5 7 1 1 7 1	AXMBYN	RIKTIK	49	49.R.C 49.I.V 49.K.c 49.T.C 49.I.V 49.K.c	2.0 1.5 1.1 1.75 1.3 0.8	0	7
1596	1019	rɛtː	SWEDISH	right:C	r ɛ tː	5 7 1	AXN	RET	49	49.R.C 49.E.V 49.T.c	2.0 1.5 0.8	0	10
1597	1019	rɛtː	ELFDALIAN	right:C	r ɛ tː	5 7 1	AXN	RET	13	13.R.C 13.E.V 13.T.c	2.0 1.5 0.8	0	10
1598	1019	ʁad̥ʰ	DANISH	right:C	ʁ a d̥ʰ	5 7 1	AXN	RAT	10	10.R.C 10.A.V 10.T.c	2.0 1.5 0.8	0	10
1599	1019	ɹeæd	DANISH_FJOLDE	right:C	ɹ eæ d	5 7 1	AXN	RET	11	11.R.C 11.E.V 11.T.c	2.0 1.5 0.8	0	10
1600	1019	ˈreːtar	GUTNISH_LAU	right:C	ˈr eː t a r	5 7 1 7 5	AXBYN	RETAR	20	20.R.C 20.E.V 20.T.C 20.A.V 20.R.c	2.0 1.5 1.75 1.3 0.8	0	10
1601	1019	raɪt	ENGLISH	right:C	r aɪ t	5 7 1	AXN	RAT	14	14.R.C 14.A.V 14.T.c	2.0 1.5 0.8	0	10
1602	1019	ɣut	DUTCH	right:V	ɣ u t	3 7 1	AXN	GYT	12	12.G.C 12.Y.V 12.T.c	2.0 1.5 0.8	0	12
1603	1019	rɛχt	DUTCH	right:C	r ɛ χ t	5 7 3 1	AXLN	REGT	12	12.R.C 12.E.V 12.G.c 12.T.c	2.0 1.5 1.1 0.8	0	35
1604	1019	jœyst	DUTCH	right:L	j œy s t	6 7 3 1	AXLN	JUST	12	12.J.C 12.U.V 12.S.c 12.T.c	2.0 1.5 1.1 0.8	0	50
1605	1019	ɛχt	DUTCH	right:Y	ɛ χ t	7 3 1	XLN	EGT	12	12.E.V 12.G.c 12.T.c	1.5 1.1 0.8	0	35
1606	1019	war	DUTCH	right:X	w a r	6 7 5	AXN	WAR	12	12.W.C 12.A.V 12.R.c	2.0 1.5 0.8	1	108
1607	1019	rɛχtmatəɣ	DUTCH	right:C	r ɛ χ t m a t ə ɣ	5 7 3 1 4 7 1 7 3	AXMBCYBYN	REGTMATEG	12	12.R.C 12.E.V 12.G.c 12.T.C 12.M.C 12.A.V 12.T.C 12.E.V 12.G.c	2.0 1.5 1.1 1.75 1.5 1.3 1.75 1.3 0.8	0	35
1608	1019	rɛçt	GERMAN	right:C	r ɛ ç t	5 7 3 1	AXLN	REST	18	18.R.C 18.E.V 18.S.c 18.T.c	2.0 1.5 1.1 0.8	0	35
1609	1019	ˈrektus	LATIN	right:C	ˈr e k t u s	5 7 1 1 7 3	AXMBYN	REKTYS	24	24.R.C 24.E.V 24.K.c 24.T.C 24.Y.V 24.S.c	2.0 1.5 1.1 1.75 1.3 0.8	0	7
1610	1019	kurektə	CATALAN	right:M	k u r e k t ə	1 7 5 7 1 1 7	AXBYMBZ	KYREKTE	7	7.K.C 7.Y.V 7.R.C 7.E.V 7.K.c 7.T.C 7.E.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0	7
1611	1019	rɛktə	CATALAN	right:C	r ɛ k t ə	5 7 1 1 7	AXMBZ	REKTE	7	7.R.C 7.E.V 7.K.c 7.T.C 7.E.V	2.0 1.5 1.1 1.75 0.8	0	7
1612	1019	ʒus	CATALAN	right:L	ʒ u s	3 7 3	AXN	SYS	7	7.S.C 7.Y.V 7.S.c	2.0 1.5 0.8	0	16
1613	1019	dɾɛt	CATALAN	right:C	d ɾ ɛ t	1 5 7 1	ACXN	TRET	7	7.T.C 7.R.C 7.E.V 7.T.c	2.0 1.5 1.5 0.8	0	85
1614	1019	kuˈʀɛtu	PORTUGUESE	right:M	k u ˈʀ ɛ t u	1 7 5 7 1 7	AXBYBZ	KYRETY	40	40.K.C 40.Y.V 40.R.C 40.E.V 40.T.C 40.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	0	31
1615	1019	diˈɾɐjtu	PORTUGUESE	right:C	d i ˈɾ ɐ j t u	1 7 5 7 6 1 7	AXBYMBZ	TIREJTY	40	40.T.C 40.I.V 40.R.C 40.E.V 40.J.c 40.T.C 40.Y.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0	85
1616	1019	korekto	SPANISH	right:M	k o r e k t o	1 7 5 7 1 1 7	AXBYMBZ	KUREKTU	47	47.K.C 47.U.V 47.R.C 47.E.V 47.K.c 47.T.C 47.U.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0	7
1617	1019	ʒyst	FRENCH	right:L	ʒ y s t	3 7 3 1	AXLN	SYST	16	16.S.C 16.Y.V 16.S.c 16.T.c	2.0 1.5 1.1 0.8	0	16
1618	1019	dʒusto	ITALIAN	right:L	d ʒ u s t o	1 3 7 3 1 7	ACXMBZ	TSYSTU	23	23.T.C 23.S.C 23.Y.V 23.S.c 23.T.C 23.U.V	2.0 1.5 1.5 1.1 1.75 0.8	0	16
1619	1019	kʹert	OLD_IRISH	right:Z	kʹ e r t	1 7 5 1	AXLN	KERT	32	32.K.C 32.E.V 32.R.c 32.T.c	2.0 1.5 1.1 0.8	0	31
1620	1019	ko:rʹ	OLD_IRISH	right:J	k o: rʹ	1 7 5	AXN	KUR	32	32.K.C 32.U.V 32.R.c	2.0 1.5 0.8	0	73
1621	1019	ˈreːθ	MIDDLE_BRETON	right:C	ˈr eː θ	5 7 3	AXN	RED	28	28.R.C 28.E.V 28.D.c	2.0 1.5 0.8	0	10
1622	1019	ˈreːjs	BRETON	right:C	ˈr eː j s	5 7 6 3	AXLN	REJS	5	5.R.C 5.E.V 5.J.c 5.S.c	2.0 1.5 1.1 0.8	0	5
9414	1019	ðe̞ˌksiˈo̞s	GREEK	rightside:G	ð e̞ ˌk s i ˈo̞ s	3 7 1 3 7 7 3	AXBCYYN	DEKSIUS	19	19.D.C 19.E.V 19.K.C 19.S.C 19.I.V 19.U.V 19.S.c	2.0 1.5 1.75 1.5 1.3 1.3 0.8	0	66
9415	1019	aǰ	CLASSICAL_ARMENIAN	rightside:H	a ǰ	7 2	XN	AC	8	8.A.V 8.C.c	1.5 0.8	0	1
9416	1019	ɑʧʰ	ARMENIAN_EASTERN	rightside:H	ɑ ʧʰ	7 2	XN	AC	1	1.A.V 1.C.c	1.5 0.8	0	1
9417	1019	rast	OSSETIC	rightside:R	r a s t	5 7 3 1	AXLN	RAST	36	36.R.C 36.A.V 36.S.c 36.T.c	2.0 1.5 1.1 0.8	1	35
9418	1019	raχiž	OSSETIC_IRON	rightside:R	r a χ i ž	5 7 3 7 3	AXBYN	RAGIS	38	38.R.C 38.A.V 38.G.C 38.I.V 38.S.c	2.0 1.5 1.75 1.3 0.8	0	82
9419	1019	raχes	OSSETIC_DIGOR	rightside:R	r a χ e s	5 7 3 7 3	AXBYN	RAGES	37	37.R.C 37.A.V 37.G.C 37.E.V 37.S.c	2.0 1.5 1.75 1.3 0.8	0	82
9420	1019	xõ	ASSAMESE	rightside:C	x õ	3 7	AX	GU	2	2.G.C 2.U.V	2.0 1.5	0	2
9421	1019	ɖahanɔ	ORIYA	rightside:G	ɖ a h a n ɔ	1 7 3 7 4 7	AXBYBZ	TAHANU	35	35.T.C 35.A.V 35.H.C 35.A.V 35.N.C 35.U.V	2.0 1.5 1.75 1.3 1.75 0.8	0	52
9422	1019	dəhina	BIHARI	rightside:G	d ə h i n a	1 7 3 7 4 7	AXBYBZ	TEHINA	4	4.T.C 4.E.V 4.H.C 4.I.V 4.N.C 4.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	52
9423	1019	d̪əhinɑ_t̪ərəpʰ	MAGAHI	rightside:G	d̪ ə h i n ɑ _ t̪ ə r ə pʰ	1 7 3 7 4 7 9 1 7 5 7 1	AXBYBZ_AXBYN	TEHINA_TEREP	26	26.T.C 26.E.V 26.H.C 26.I.V 26.N.C 26.A.V 26._._ 26.T.C 26.E.V 26.R.C 26.E.V 26.P.c	2.0 1.5 1.75 1.3 1.75 0.8 0.0 2.0 1.5 1.75 1.3 0.8	0	72
9424	1019	d̪ɑjɑ̃	URDU	rightside:A	d̪ ɑ j ɑ̃	1 7 6 7	AXBZ	TAJA	51	51.T.C 51.A.V 51.J.C 51.A.V	2.0 1.5 1.75 0.8	0	106
9425	1019	sid̪ʰe	URDU	rightside:P	s i d̪ʰ e	3 7 1 7	AXBZ	SITE	51	51.S.C 51.I.V 51.T.C 51.E.V	2.0 1.5 1.75 0.8	0	109
9426	1019	dɛsnʊ̆	OLD_CHURCH_SLAVONIC	rightside:G	d ɛ s n ʊ̆	1 7 3 4 7	AXBCZ	TESNY	31	31.T.C 31.E.V 31.S.C 31.N.C 31.Y.V	2.0 1.5 1.75 1.5 0.8	0	54
9427	1019	ˈdɛ̌sniː	SERBO-CROATIAN	rightside:G	ˈd ɛ̌ s n iː	1 7 3 4 7	AXBCZ	TESNI	42	42.T.C 42.E.V 42.S.C 42.N.C 42.I.V	2.0 1.5 1.75 1.5 0.8	0	54
9428	1019	dɘˈsɛn	BULGARIAN	rightside:G	d ɘ ˈs ɛ n	1 7 3 7 4	AXBYN	TESEN	6	6.T.C 6.E.V 6.S.C 6.E.V 6.N.c	2.0 1.5 1.75 1.3 0.8	0	54
9429	1019	ˈdesɛn	MACEDONIAN	rightside:G	ˈd e s ɛ n	1 7 3 7 4	AXBYN	TESEN	25	25.T.C 25.E.V 25.S.C 25.E.V 25.N.c	2.0 1.5 1.75 1.3 0.8	0	54
9430	1019	pravɨj	RUSSIAN	rightside:L	p r a v ɨ j	1 5 7 3 7 6	ACXBYN	PRABIJ	41	41.P.C 41.R.C 41.A.V 41.B.C 41.I.V 41.J.c	2.0 1.5 1.5 1.75 1.3 0.8	0	3
9431	1019	ˈpravɘ̟	POLISH	rightside:L	ˈp r a v ɘ̟	1 5 7 3 7	ACXBZ	PRABE	39	39.P.C 39.R.C 39.A.V 39.B.C 39.E.V	2.0 1.5 1.5 1.75 0.8	0	3
9432	1019	ˈpravɨ	BELARUSIAN	rightside:L	ˈp r a v ɨ	1 5 7 3 7	ACXBZ	PRABI	3	3.P.C 3.R.C 3.A.V 3.B.C 3.I.V	2.0 1.5 1.5 1.75 0.8	0	3
9433	1019	ˈpravɪj	UKRAINIAN	rightside:L	ˈp r a v ɪ j	1 5 7 3 7 6	ACXBYN	PRABIJ	50	50.P.C 50.R.C 50.A.V 50.B.C 50.I.V 50.J.c	2.0 1.5 1.5 1.75 1.3 0.8	0	3
9434	1019	ˈpraviː	SLOVAK	rightside:L	ˈp r a v iː	1 5 7 3 7	ACXBZ	PRABI	43	43.P.C 43.R.C 43.A.V 43.B.C 43.I.V	2.0 1.5 1.5 1.75 0.8	0	3
9435	1019	ˈpraviː	CZECH	rightside:L	ˈp r a v iː	1 5 7 3 7	ACXBZ	PRABI	9	9.P.C 9.R.C 9.A.V 9.B.C 9.I.V	2.0 1.5 1.5 1.75 0.8	0	3
9436	1019	ˈpʀawɘ̟	SORBIAN_UPPER	rightside:L	ˈp ʀ a w ɘ̟	1 5 7 6 7	ACXBZ	PRAWE	46	46.P.C 46.R.C 46.A.V 46.W.C 46.E.V	2.0 1.5 1.5 1.75 0.8	1	3
9437	1019	ˈpʂawɘ̟	SORBIAN_LOWER	rightside:L	ˈp ʂ a w ɘ̟	1 3 7 6 7	ACXBZ	PSAWE	45	45.P.C 45.S.C 45.A.V 45.W.C 45.E.V	2.0 1.5 1.5 1.75 0.8	1	3
9438	1019	děːsni	SLOVENIAN	rightside:G	d ěː s n i	1 7 3 4 7	AXBCZ	TESNI	44	44.T.C 44.E.V 44.S.C 44.N.C 44.I.V	2.0 1.5 1.75 1.5 0.8	0	54
9439	1019	ˈhøːɡri	OLD_NORSE	rightside:M	ˈh øː ɡ r i	3 7 1 5 7	AXBCZ	HUKRI	33	33.H.C 33.U.V 33.K.C 33.R.C 33.I.V	2.0 1.5 1.75 1.5 0.8	0	58
9440	1019	ˈhaiɣrɪ	ICELANDIC	rightside:M	ˈh ai ɣ r ɪ	3 7 3 5 7	AXBCZ	HAGRI	21	21.H.C 21.A.V 21.G.C 21.R.C 21.I.V	2.0 1.5 1.75 1.5 0.8	0	58
9441	1019	ˈhøːɡ̊ɹɪ	FAROESE	rightside:M	ˈh øː ɡ̊ ɹ ɪ	3 7 1 5 7	AXBCZ	HUKRI	15	15.H.C 15.U.V 15.K.C 15.R.C 15.I.V	2.0 1.5 1.75 1.5 0.8	0	58
9442	1019	ˈhœʏɾə	NORWEGIAN_RIKSMAL	rightside:M	ˈh œʏ ɾ ə	3 7 5 7	AXBZ	HURE	30	30.H.C 30.U.V 30.R.C 30.E.V	2.0 1.5 1.75 0.8	0	58
9443	1019	ˈhʏ̀ɡʁə	STAVANGERSK	rightside:M	ˈh ʏ̀ ɡ ʁ ə	3 7 1 5 7	AXBCZ	HYKRE	48	48.H.C 48.Y.V 48.K.C 48.R.C 48.E.V	2.0 1.5 1.75 1.5 0.8	0	58
9444	1019	ˈhøːɡre	OLD_SWEDISH	rightside:M	ˈh øː ɡ r e	3 7 1 5 7	AXBCZ	HUKRE	34	34.H.C 34.U.V 34.K.C 34.R.C 34.E.V	2.0 1.5 1.75 1.5 0.8	0	58
9445	1019	ˈhø:gər	SWEDISH	rightside:M	ˈh ø: g ə r	3 7 1 7 5	AXBYN	HUKER	49	49.H.C 49.U.V 49.K.C 49.E.V 49.R.c	2.0 1.5 1.75 1.3 0.8	0	58
9446	1019	ýːœgɛr	ELFDALIAN	rightside:M	ýːœ g ɛ r	7 1 7 5	XBYN	YKER	13	13.Y.V 13.K.C 13.E.V 13.R.c	1.5 1.75 1.3 0.8	0	58
9447	1019	ˈhʌjʁʌ	DANISH	rightside:M	ˈh ʌ j ʁ ʌ	3 7 6 5 7	AXMBZ	HEJRE	10	10.H.C 10.E.V 10.J.c 10.R.C 10.E.V	2.0 1.5 1.1 1.75 0.8	0	58
9448	1019	ˈhøjəɹ	DANISH_FJOLDE	rightside:M	ˈh ø j ə ɹ	3 7 6 7 5	AXBYN	HUJER	11	11.H.C 11.U.V 11.J.C 11.E.V 11.R.c	2.0 1.5 1.75 1.3 0.8	0	59
9449	1019	ˈhyːɡar	GUTNISH_LAU	rightside:M	ˈh yː ɡ a r	3 7 1 7 5	AXBYN	HYKAR	20	20.H.C 20.Y.V 20.K.C 20.A.V 20.R.c	2.0 1.5 1.75 1.3 0.8	0	58
9450	1019	raɪt	ENGLISH	rightside:D	r aɪ t	5 7 1	AXN	RAT	14	14.R.C 14.A.V 14.T.c	2.0 1.5 0.8	1	10
9451	1019	rɛχts	DUTCH	rightside:D	r ɛ χ t s	5 7 3 1 3	AXMBC	REGTS	12	12.R.C 12.E.V 12.G.c 12.T.C 12.S.C	2.0 1.5 1.1 1.75 1.5	0	35
9452	1019	rɛçt	GERMAN	rightside:D	r ɛ ç t	5 7 3 1	AXLN	REST	18	18.R.C 18.E.V 18.S.c 18.T.c	2.0 1.5 1.1 0.8	1	35
9453	1019	ˈdekster	LATIN	rightside:G	ˈd e k s t e r	1 7 1 3 1 7 5	AXBYBYN	TEKSTER	24	24.T.C 24.E.V 24.K.C 24.S.V 24.T.C 24.E.V 24.R.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	0	70
9454	1019	dɾɛt	CATALAN	rightside:D	d ɾ ɛ t	1 5 7 1	ACXN	TRET	7	7.T.C 7.R.C 7.E.V 7.T.c	2.0 1.5 1.5 0.8	1	85
9455	1019	diˈɾejtɐ	PORTUGUESE	rightside:D	d i ˈɾ e j t ɐ	1 7 5 7 6 1 7	AXBYMBZ	TIREJTE	40	40.T.C 40.I.V 40.R.C 40.E.V 40.J.c 40.T.C 40.E.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0	85
9456	1019	deɾeʧa	SPANISH	rightside:D	d e ɾ e ʧ a	1 7 5 7 2 7	AXBYBZ	TERECA	47	47.T.C 47.E.V 47.R.C 47.E.V 47.C.C 47.A.V	2.0 1.5 1.75 1.3 1.75 0.8	0	85
9457	1019	dʀwɑ	FRENCH	rightside:D	d ʀ w ɑ	1 5 6 7	ACCX	TRWA	16	16.T.C 16.R.C 16.W.C 16.A.V	2.0 1.5 1.5 1.5	0	85
9458	1019	dɛstro	ITALIAN	rightside:G	d ɛ s t r o	1 7 3 1 5 7	AXMBCZ	TESTRU	23	23.T.C 23.E.V 23.S.c 23.T.C 23.R.C 23.U.V	2.0 1.5 1.1 1.75 1.5 0.8	0	35
9459	1019	dʹes	OLD_IRISH	rightside:G	dʹ e s	1 7 3	AXN	TES	32	32.T.C 32.E.V 32.S.c	2.0 1.5 0.8	0	1
9460	1019	dɪhɔʊ	MIDDLE_CORNISH	rightside:G	d ɪ h ɔʊ	1 7 3 7	AXBZ	TIHU	29	29.T.C 29.I.V 29.H.C 29.U.V	2.0 1.5 1.75 0.8	0	28
9461	1019	ˈdeːhow	MIDDLE_BRETON	rightside:G	ˈd eː h o w	1 7 3 7 6	AXBYN	TEHUW	28	28.T.C 28.E.V 28.H.C 28.U.V 28.W.c	2.0 1.5 1.75 1.3 0.8	0	28
9462	1019	ˈdeːhoʷ	BRETON	rightside:G	ˈd eː h oʷ	1 7 3 7	AXBZ	TEHU	5	5.T.C 5.E.V 5.H.C 5.U.V	2.0 1.5 1.75 0.8	0	28
9463	1019	dʲas	IRISH	rightside:G	dʲ a s	1 7 3	AXN	TAS	22	22.T.C 22.A.V 22.S.c	2.0 1.5 0.8	0	1
#
9299	1035	kaˈlo̞s	GREEK	good:I	k a ˈl o̞ s	1 7 5 7 3	AXBYN	KALUS	19	19.K.C 19.A.V 19.L.C 19.U.V 19.S.c	2.0 1.5 1.75 1.3 0.8	0	126
9300	1035	aɣaˈθos	GREEK	good:Af	a ɣ a ˈθ o s	7 3 7 3 7 3	XBYBYN	AGADUS	19	19.A.V 19.G.C 19.A.V 19.D.C 19.U.V 19.S.c	1.5 1.75 1.3 1.75 1.3 0.8	0	161
9301	1035	bari	CLASSICAL_ARMENIAN	good:U	b a r i	1 7 5 7	AXBZ	PARI	8	8.P.C 8.A.V 8.R.C 8.I.V	2.0 1.5 1.75 0.8	0	116
9302	1035	law	CLASSICAL_ARMENIAN	good:D	l a w	5 7 6	AXN	LAW	8	8.L.C 8.A.V 8.W.c	2.0 1.5 0.8	0	110
9303	1035	lɑv	ARMENIAN_EASTERN	good:D	l ɑ v	5 7 3	AXN	LAB	1	1.L.C 1.A.V 1.B.c	2.0 1.5 0.8	0	110
9304	1035	χorz	OSSETIC	good:M	χ o r z	3 7 5 3	AXLN	GURS	36	36.G.C 36.U.V 36.R.c 36.S.c	2.0 1.5 1.1 0.8	0	143
9305	1035	χorž	OSSETIC_IRON	good:M	χ o r ž	3 7 5 3	AXLN	GURS	38	38.G.C 38.U.V 38.R.c 38.S.c	2.0 1.5 1.1 0.8	0	143
9306	1035	χʷarz	OSSETIC_DIGOR	good:M	χʷ a r z	3 7 5 3	AXLN	GARS	37	37.G.C 37.A.V 37.R.c 37.S.c	2.0 1.5 1.1 0.8	0	143
9307	1035	bhɔlɔ	ORIYA	good:E	b h ɔ l ɔ	1 3 7 5 7	ACXBZ	PHULU	35	35.P.C 35.H.C 35.U.V 35.L.C 35.U.V	2.0 1.5 1.5 1.75 0.8	0	142
