language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
Woleaian	woe	smoke	778	145	-atú	2	(gera)-atú
Woleaian	woe	ash	646	146	felaŋe	8	peyase 7; mó-óshoosho 9
Woleaian	woe	black	163	147	sóólo	8	chchóchchóólo 8
Woleaian	woe	red	156	149	paare	17	
Woleaian	woe	bone	1394	15	shúú	2	shúú- 2
Woleaian	woe	green	1425	151	gaarawarawa	13	
Woleaian	woe	small	1246	152	-shigi	1	giti 1; gitigiiti 1; kkiti 1
Woleaian	woe	big	1202	153	lape	10	nnap 10; lapelap 10
Woleaian	woe	short	1645	154	mʷmʷosho	12	
Woleaian	woe	long	1203	155	yelai	13	yelai-(li) 13; yennai 13
Woleaian	woe	thin	1400	156	ma-lifi	1	ma-lifilifi 1
Woleaian	woe	thick	1244	157	ma-alúyelú	11	
Woleaian	woe	wide	1243	159	shéé-lape	9	
Woleaian	woe	intestines	1991	16	taa	14	
Woleaian	woe	painful, sick	2103	160	metagi	1	te-mʷaaú 14
Woleaian	woe	new	1231	163	féé	1	fféé 1
Woleaian	woe	correct, true	1725	166	búŋú	12	
Woleaian	woe	night	1233	167	booŋi	1	boŋi- 1
Woleaian	woe	day	1225	168	raali	6	
Woleaian	woe	liver	1224	17	yaase	1	yase- 1
Woleaian	woe	when?	1238	170	-lee-te	1	(i)-lee-te
Woleaian	woe	to hide	602	171	yope	5	
Woleaian	woe	to climb	1102	172	téé	8	téé-(tage) 8
Woleaian	woe	at	1461	173	i-	1	
Woleaian	woe	in, inside	1606	174	lalo	1	
Woleaian	woe	this	1214	177	yee	8	yeele 8
Woleaian	woe	that	78	178	yeele	1	(i)-mʷuu 11; (i)-mʷuu-le 11; (i)-kke-mʷuu 11; (i)-kke-mʷuu-le 11
Woleaian	woe	near	1942	179	repe	13	ga-repe 13
Woleaian	woe	breast	1402	18	ttú-	1	ttú-(ú); ttú-(le) 1
Woleaian	woe	far	1406	180	ttaawe	1	
Woleaian	woe	where?	1237	181	i-faa	3	(i)-iyaa 3
Woleaian	woe	I	1209	182	gaaŋú	12	
Woleaian	woe	thou	1215	183	go-	1	go 1; geele 6
Woleaian	woe	he/she	262	184	iiye	1	
Woleaian	woe	we	1212	185	giishe	1	gishe 1; gai 2?
Woleaian	woe	you	1213	186	gai	13	gaamii 13; -gamii 13
Woleaian	woe	they	817	187	re-	1	iire 1; -:re 1
Woleaian	woe	what?	1236	188	-ta	1	(me)-ta; (me)-ttaa 1
Woleaian	woe	who?	1235	189	-teú	9	(i)-teú
Woleaian	woe	shoulder	1482	19	yefare	1	yafera-(le) 1
Woleaian	woe	and	1577	192	me	2	ŋe 10
Woleaian	woe	if	1459	193	garee	7	
Woleaian	woe	no, not	1269	195	yeebe	14	-tai 4; ta- 4
Woleaian	woe	to count	1420	196	watewate	10	weta-gi-(i) 10; paapaa 11
Woleaian	woe	One	1493	197	yete	1,  67	yeta 1,  67; se- 1,  68
Woleaian	woe	Two	1498	198	rúúwe	1	rúúwa 1; rúwa 1; rúwe- 1
Woleaian	woe	Three	492	199	yeeli	1	seli- 1; seli-ike 1
Woleaian	woe	to know, be knowledgeable	1410	20	gile	18	
Woleaian	woe	Four	1500	200	faŋi	1	
Woleaian	woe	Five	493	201	lime-ige	1	lima- 1; limo-uwe 1; liime 1
Woleaian	woe	Six	1703	202	wole-	1	wolo- 1; woolo 1
Woleaian	woe	Seven	1704	203	fiisi	1	
Woleaian	woe	Eight	1705	204	wali-ige	3	wanú-iki 3; walu-uwe 3; wali- 3; waali 3
Woleaian	woe	Nine	1483	205	tiwe	5	
Woleaian	woe	Ten	1515	206	-ŋaulu	5	
Woleaian	woe	One Hundred	1634	209	-pwúgúwe	20	(se)-pwúgúwe
Woleaian	woe	to think	2271	21	maŋimeŋi	11	maŋi-i-(ye) 11; yagi-(le) 12; yagiyegi 12; yagi-(le) 12; yagiyegi 12
Woleaian	woe	One Thousand	1843	210	-ŋe-raú	17	ŋe-rasi 17; -ŋe-rai 17
Woleaian	woe	to fear	1419	22	me-tagú-	1	me-tagú-(ú)
Woleaian	woe	blood	946	23	chchaa	1	
Woleaian	woe	neck	1333	25	úúwe	18	úwa-(le) 18
Woleaian	woe	hair	1040	26	úúle	10	úle-(li) 10; úleúle 10; úle-fi-(i) 10
Woleaian	woe	nose	1221	27	booti	1,  12	
Woleaian	woe	to breathe	1407	28	ŋaseŋase	12	
Woleaian	woe	mouth	674	30	yaawe	36	yewa-(le) 36
Woleaian	woe	tooth	1380	31	ŋii	30	ŋii-(le) 30
Woleaian	woe	tongue	1205	32	leewe	17	lewe-(mʷu) 17
Woleaian	woe	to laugh	1355	33	ffase	10	(ge)-fase 11?
Woleaian	woe	to cry	1839	34	taŋi	1	taŋiteŋi 1
Woleaian	woe	to vomit	1278	35	mʷmʷute	1	
Woleaian	woe	to spit	1440	36	ma-ttipi	19	ma-ttipi-(ye) 19
Woleaian	woe	to eat	1336	37	mʷoŋoo	8	gaŋi-(i) 1
Woleaian	woe	to chew	321	38	lúúlúú	11	lúúlúú-(we) 11; ŋú-ti-i 11
Woleaian	woe	to cook	1100	39	mette	11	(ga)-met 11; (ga)-mett 11; mette 11; buga-a 12
Woleaian	woe	leg/foot	2098	4	peshee	15	
Woleaian	woe	to drink	1401	40	úlú	1	úlú-mi-(i) 1; úlú-ma-(le) 1
Woleaian	woe	ear	1247	43	taliŋe	1	
Woleaian	woe	to hear	1408	44	roŋoroŋ	1	
Woleaian	woe	eye	1248	45	maate	1	meta-(le) 1; meta-(li) 1
Woleaian	woe	to see	1409	46	weri	10	weriweri 10
Woleaian	woe	to yawn	1028	47	móó-	1	móó-(li-gatelú)
Woleaian	woe	to sleep	1585	48	masúrú	1	mʷmʷe 10
Woleaian	woe	to lie down	1411	49	wolo	1	
Woleaian	woe	to walk	1443	5	fetale	8	
Woleaian	woe	to dream	1920	50	ttale	9	
Woleaian	woe	to sit	1416	51	matto	18	
Woleaian	woe	to stand	1442	52	súú	2	
Woleaian	woe	person/human being	683	53	yare-mate	67,  66	
Woleaian	woe	man/male	1554	54	mʷaale	1	
Woleaian	woe	woman/female	962	55	faifile	1	shóó-buto 7
Woleaian	woe	child	2099	56	laaú	5	laú-le 5; laúleú 5; saari 5; sari- 5
Woleaian	woe	mother	1216	59	sila-	1	sila-(le)
Woleaian	woe	road/path	667	6	yaale	1	yela-(li) 1; yen-(nape) 1
Woleaian	woe	father	1217	60	taame	1	tema-(li) 1
Woleaian	woe	house	1252	61	iimʷe	1	imʷa-(le) 1; imʷe-li-(i) 1; imʷeimʷe 1
Woleaian	woe	thatch/roof	2100	62	yaaso	1	yaso- 1
Woleaian	woe	name	1405	63	iite	1,  66	ita- 1,  66
Woleaian	woe	to say	1458	64	serú	14	
Woleaian	woe	rope	1218	65	taali	1	tan-ni 1
Woleaian	woe	to tie up, fasten	1094	66	fééféé	11	féé-ti-(i) 11
Woleaian	woe	to sew	1457	67	teetee	2	tee-ye 2; ti-gi-(i) 2
Woleaian	woe	to stab, pierce	1434	71	togatoge	8	toutou 13
Woleaian	woe	to hit	1433	72	tugu	8,  63	
Woleaian	woe	to steal	713	73	mʷashogo	9	pirafe 8; pira-a 8
Woleaian	woe	to kill	1417	74	lii-	11	lii-(ye); nnii 11; ninnii-(ye) 11; lii-li 11
Woleaian	woe	to die, be dead	1494	75	mase	1	
Woleaian	woe	to live, be alive	1422	76	me-lawe	7	
Woleaian	woe	to scratch	1436	77	kkéétú	11	gerigeri 12
Woleaian	woe	to cut, hack	1432	78	tafatafe	18	
Woleaian	woe	stick/wood	1295	79	raa	2	
Woleaian	woe	to turn	1588	8	sape	14	
Woleaian	woe	to split	1437	80	tile-ŋi-	29	tile-ŋi-(i)
Woleaian	woe	sharp	1396	81	kkaŋi	14,  68	
Woleaian	woe	dull, blunt	379	82	kkabu	13	guu 13
Woleaian	woe	to plant	1486	84	fato	6	ffato 6; fato-gi-(i) 6; fato-go 6
Woleaian	woe	to choose	1750	85	fili-	1	fili-(i); ffili 1
Woleaian	woe	to grow	479	86	fagole	8	fagola-(a) 8
Woleaian	woe	to swell	1573	87	boo	9	booboo 9
Woleaian	woe	to squeeze	1414	88	fiyefiye	15	fiya-(a) 15
Woleaian	woe	to hold	1448	89	-mʷashú-	16	(ge)-mʷashú-(ú); (ge)-mʷashú-(ú-we) 16
Woleaian	woe	to swim	1439	9	yafe	7	
Woleaian	woe	to dig	1418	90	keli	1	keli-ŋi-(i) 1
Woleaian	woe	to open, uncover	1156	92	waa-	12	waa-(ruu); waawaa 12
Woleaian	woe	to pound, beat	354	93	bboo	3	bboo-li-(i) 3; súgú-ú 2
Woleaian	woe	to throw	1456	94	gashe-e-	14	gashe-e-(ye)
Woleaian	woe	to fall	1280	95	mʷoro	16	mʷoromʷoro 16
Woleaian	woe	bird	937	97	ligaapi-	9	ligaapi-(laai)
Woleaian	woe	egg	744	98	súgúnnú	1	
Woleaian	woe	feather	1201	99	úúle	1	úle-(li) 1; úleúle 1
Chuukese (AKA Trukese)	chk	hand	1277	1	paaw	8	péwú-(n) 8
Chuukese (AKA Trukese)	chk	rat	1490	102	-kkich	16	(naa)-kkich; (na)-kkich 16
Chuukese (AKA Trukese)	chk	meat/flesh	634	103	futuk	10	futukotuk 10; futuke-n 10
Chuukese (AKA Trukese)	chk	tail	1220	105	wúúk	1	wúkú-(n) 1
Chuukese (AKA Trukese)	chk	louse	1392	108	kúú	1	kúúwe-(n) 1; kúú-(n) 1
Chuukese (AKA Trukese)	chk	mosquito	1509	109	-nómʷ	1	(towu)-nómʷ; -nómʷu-(n) 1
Chuukese (AKA Trukese)	chk	fish	227	111	iik	1	
Chuukese (AKA Trukese)	chk	rotten	1728	112	mach	17	mmach 17; pʷaa- 18; pʷa 18; mammach 17
Chuukese (AKA Trukese)	chk	branch	1531	113	ráá	1	ráá-n 1
Chuukese (AKA Trukese)	chk	leaf	628	114	chéé	1	chéé- 1
Chuukese (AKA Trukese)	chk	root	670	115	waar	2	waara-(n) 2
Chuukese (AKA Trukese)	chk	flower	239	116	péé-	10	péé-n 10
Chuukese (AKA Trukese)	chk	fruit	1507	117	wuwa	1	wuwaa-(n) 1
Chuukese (AKA Trukese)	chk	grass	606	118	fetin	1	fetini-(n) 1
Chuukese (AKA Trukese)	chk	earth/soil	1228	119	pʷpʷún	13	pʷpʷúnú 13
Chuukese (AKA Trukese)	chk	skin	763	12	siin	1	sini 1
Chuukese (AKA Trukese)	chk	stone	857	120	faaw	1	féwú- 1
Chuukese (AKA Trukese)	chk	sand	671	121	ppi	12	pii 12
Chuukese (AKA Trukese)	chk	water	948	122	chaan	1	chénú- 1
Chuukese (AKA Trukese)	chk	to flow	2003	123	pʷuu-	11	
Chuukese (AKA Trukese)	chk	sea	1474	124	ma-taw	13	-set 23; seti- 23; sáát 23
Chuukese (AKA Trukese)	chk	woods/forest	420	127	wénúwén	17	
Chuukese (AKA Trukese)	chk	sky	1732	128	nááŋ	1	%neŋi- 1
Chuukese (AKA Trukese)	chk	moon	1313	129	ma-ram	7	
Chuukese (AKA Trukese)	chk	back	1291	13	sékúr	12	sékúrú- 12; sukur 12
Chuukese (AKA Trukese)	chk	star	1430	130	fúú	1	fúúwe-(n) 1; fúú-(n) 1; iich 12; ichchi- 12
Chuukese (AKA Trukese)	chk	cloud	1489	131	kuchu	15	kuchuu-(n) 15
Chuukese (AKA Trukese)	chk	rain	658	133	wúút	1	wúte-(n) 1
Chuukese (AKA Trukese)	chk	thunder	1150	134	paach	16	
Chuukese (AKA Trukese)	chk	lightning	1654	135	fi	10	
Chuukese (AKA Trukese)	chk	wind	960	136	eni-	1	eniyen 1
Chuukese (AKA Trukese)	chk	to blow	175	137	pé	14	péépé 14; péé-ni 14
Chuukese (AKA Trukese)	chk	warm	1232	138	rar	9	rarrar 9
Chuukese (AKA Trukese)	chk	cold	1287	139	ffééw	11	
Chuukese (AKA Trukese)	chk	belly	1251	14	wuupʷ	11	wupʷa-(n) 11
Chuukese (AKA Trukese)	chk	dry	1398	140	pwas	14	
Chuukese (AKA Trukese)	chk	wet	1726	141	che-chen	12	
Chuukese (AKA Trukese)	chk	heavy	1210	142	chchow	9	chchowu- 9
Chuukese (AKA Trukese)	chk	fire	221	143	ááf	1	efi- 1
Chuukese (AKA Trukese)	chk	to burn	2102	144	kúú-ri	10	
Chuukese (AKA Trukese)	chk	smoke	778	145	éét	2	étú-(n) 2; ét 2; étúwét 2
Chuukese (AKA Trukese)	chk	ash	646	146	fanaŋ	8	
Chuukese (AKA Trukese)	chk	black	163	147	chón	8	chóchchón 8
Chuukese (AKA Trukese)	chk	red	156	149	par	17	parapar 17
Chuukese (AKA Trukese)	chk	bone	1394	15	chúú	2	chúú- 2
Chuukese (AKA Trukese)	chk	yellow	1424	150	ón	9	óneyón 9; ónoyón 9
Chuukese (AKA Trukese)	chk	green	1425	151	araw	13	arawaraw 13
Chuukese (AKA Trukese)	chk	small	1246	152	-chik	1	-chis 1; -sich 1; chikichiiki- 1; -ŋin 39; ŋiniŋiin 39; ŋiniŋin 39
Chuukese (AKA Trukese)	chk	big	1202	153	nap	10	nnap 10; napanap 10
Chuukese (AKA Trukese)	chk	short	1645	154	mʷoch	12	mʷochomʷoch 12
Chuukese (AKA Trukese)	chk	long	1203	155	áney	13	ánney 13; áneyi-(n) 13
Chuukese (AKA Trukese)	chk	thick	1244	157	ma-anúún	11	
Chuukese (AKA Trukese)	chk	intestines	1991	16	taa	14	taa-(n) 14
Chuukese (AKA Trukese)	chk	painful, sick	2103	160	metek	1	meteki- 1; sa-mʷaaw 14; sa-mʷaawe-(n) 14
Chuukese (AKA Trukese)	chk	shy, ashamed	487	161	sááw	5	sááwá-ási-ni 5
Chuukese (AKA Trukese)	chk	new	1231	163	fé	1	
Chuukese (AKA Trukese)	chk	correct, true	1725	166	pʷúúŋ	12	pʷúŋu- 12
Chuukese (AKA Trukese)	chk	night	1233	167	pʷiin	1	pʷini- 1
Chuukese (AKA Trukese)	chk	day	1225	168	ráán	6	rááni- 6
Chuukese (AKA Trukese)	chk	liver	1224	17	yááyá	1	
Chuukese (AKA Trukese)	chk	when?	1238	170	-nee-t	1	(i)-nee-t
Chuukese (AKA Trukese)	chk	to hide	602	171	wop	5	
Chuukese (AKA Trukese)	chk	to climb	1102	172	téé-	8	téé-(tá)
Chuukese (AKA Trukese)	chk	at	1461	173	i-	1	
Chuukese (AKA Trukese)	chk	in, inside	1606	174	nnó-	1	nnó-(n); nóó-(n) 1
Chuukese (AKA Trukese)	chk	above	1741	175	won	13	
Chuukese (AKA Trukese)	chk	this	1214	177	een	8	
Chuukese (AKA Trukese)	chk	that	78	178	een	1	(e)-mʷuu-n 11; (e)-kke-mʷuu-n 11
Chuukese (AKA Trukese)	chk	near	1942	179	a-rap	13	akka-rap 13; a-rapa-(kkan) 13
Chuukese (AKA Trukese)	chk	breast	1402	18	ttú-	1	ttú-(n)
Chuukese (AKA Trukese)	chk	far	1406	180	too-	1	too-(w); too-(waaw) 1
Chuukese (AKA Trukese)	chk	where?	1237	181	i-fa	3	i-fa-a 3; iya 3; iyaa-(n) 3
Chuukese (AKA Trukese)	chk	I	1209	182	ŋaaŋ	12	ŋaŋa 12
Chuukese (AKA Trukese)	chk	he/she	262	184	iiy	1	
Chuukese (AKA Trukese)	chk	we	1212	185	kiich	1	kich 1; áám 2
Chuukese (AKA Trukese)	chk	you	1213	186	éwú-	1?	wo- 1?; áámi 13
Chuukese (AKA Trukese)	chk	they	817	187	re-	1	ra- 1; ró- 1; iir 1; -:r 1
Chuukese (AKA Trukese)	chk	who?	1235	189	-yé	9	(i)-yé; (i)-yéé-(n) 9
Chuukese (AKA Trukese)	chk	shoulder	1482	19	afar	1	afara-(n) 1
Chuukese (AKA Trukese)	chk	all	98	191	menisin	3	
Chuukese (AKA Trukese)	chk	and	1577	192	mé	2	ŋé 10
Chuukese (AKA Trukese)	chk	if	1459	193	are	7	
Chuukese (AKA Trukese)	chk	how?	1239	194	ifa	12	
Chuukese (AKA Trukese)	chk	no, not	1269	195	aapʷ	14	-se 4; se- 4; sa- 4
Chuukese (AKA Trukese)	chk	to count	1420	196	ánná-	12	ánná-(ya); ánne-(ya) 12; ánná-(yaa-ni) 12; ánne-(yaa-ni) 12
Chuukese (AKA Trukese)	chk	One	1493	197	eet	1,  67	e- 1,  68; i- 1,  68
Chuukese (AKA Trukese)	chk	Two	1498	198	-rúúw	1	(é)-rúúw; (é)-rúú 1
Chuukese (AKA Trukese)	chk	Three	492	199	één	1	wúnú- 1
Chuukese (AKA Trukese)	chk	left	244	2	-mééŋ	13	-mmééŋ 13
Chuukese (AKA Trukese)	chk	to know, be knowledgeable	1410	20	sine	18	
Chuukese (AKA Trukese)	chk	Four	1500	200	fáán	1,  69	
Chuukese (AKA Trukese)	chk	Five	493	201	nim	1	nimu 1; nima- 1; nime- 1; niim 1
Chuukese (AKA Trukese)	chk	Six	1703	202	on	1	wonu- 1; woné- 1; wone- 1; wona- 1; wono- 1; woon 1
Chuukese (AKA Trukese)	chk	Seven	1704	203	fisu	1	fus 1
Chuukese (AKA Trukese)	chk	Eight	1705	204	wan	3	wanu 3; wanu-uw 3; wanú- 3; waan 3
Chuukese (AKA Trukese)	chk	Nine	1483	205	tiu	5	ttiwu- 5; ttiwa- 5; ttiwe- 5; ttiiw 5
Chuukese (AKA Trukese)	chk	Ten	1515	206	engnon	5	-ŋoonu- 5; (e)-ŋoon 5
Chuukese (AKA Trukese)	chk	Fifty	1717	208	nime	1	nime-e- 1; nime 1
Chuukese (AKA Trukese)	chk	to think	2271	21	áák	12	eki-(n) 12; áák 12; eki-(n) 12
Chuukese (AKA Trukese)	chk	to fear	1419	22	mé-sék	1	
Chuukese (AKA Trukese)	chk	blood	946	23	chcha	1	chchaa- 1
Chuukese (AKA Trukese)	chk	head	1256	24	wúún	1	wúnú-(n) 1; wúnúún 1; wúnúúnú-(n) 1; wúnúúne-(n) 1
Chuukese (AKA Trukese)	chk	neck	1333	25	wúú	18	wúwa-(n) 18
Chuukese (AKA Trukese)	chk	hair	1040	26	wúún	10	wúne-(n) 10
Chuukese (AKA Trukese)	chk	nose	1221	27	pʷéét	1,  12	pʷéétú- 1,  12
Chuukese (AKA Trukese)	chk	to breathe	1407	28	ŋas	12	ŋasaŋas 12
Chuukese (AKA Trukese)	chk	to sniff, smell	375	29	ttin	11?	
Chuukese (AKA Trukese)	chk	right	1019	3	pekin mwan	8	
Chuukese (AKA Trukese)	chk	mouth	674	30	aaw	36	awa-(n) 36; awe-(n) 36
Chuukese (AKA Trukese)	chk	tooth	1380	31	nii	30	ŋii 30; nii-(n) 30; ŋii-(n) 30; -ŋi 30; -ŋú 30
Chuukese (AKA Trukese)	chk	tongue	1205	32	chënakanaaw	19	
Chuukese (AKA Trukese)	chk	to laugh	1355	33	-ffas	10	(turu-nu)-ffas 10; kkey 11; kekkey 11; kkeyi-si-ni 11
Chuukese (AKA Trukese)	chk	to vomit	1278	35	mʷmʷus	1	
Chuukese (AKA Trukese)	chk	to spit	1440	36	óttif	19	ótiffa-(n) 19; me-ttip 19; memme-ttip 19
Chuukese (AKA Trukese)	chk	to eat	1336	37	mʷéŋé	8	mʷéŋéé-(n) 8; áni 1; eni 1; anni 1
Chuukese (AKA Trukese)	chk	to chew	321	38	núúnú	11	núúnúú-(w) 11; ŋŋúúŋ 11; ŋú-ti 11
Chuukese (AKA Trukese)	chk	to cook	1100	39	moot	11	mʷoot 11; moot 11; mʷoot 11; mʷooto-(mmaŋ) 11
Chuukese (AKA Trukese)	chk	leg/foot	2098	4	peche	15	pechee-(n) 15
Chuukese (AKA Trukese)	chk	to drink	1401	40	wún	1	
Chuukese (AKA Trukese)	chk	to suck	1421	42	ttúút	24	túttú- 24
Chuukese (AKA Trukese)	chk	ear	1247	43	seniŋ	1	seniŋa(n) 1
Chuukese (AKA Trukese)	chk	to hear	1408	44	roŋ	1	roŋoroŋ 1; roŋe-(e-ya) 1; (o)-roŋa 1
Chuukese (AKA Trukese)	chk	eye	1248	45	maas	1	masa-(n) 1; mese-(n) 1; mes 1
Chuukese (AKA Trukese)	chk	to see	1409	46	weri	10	
Chuukese (AKA Trukese)	chk	to yawn	1028	47	mmaw	1	
Chuukese (AKA Trukese)	chk	to sleep	1585	48	méwúr	1	méwúrú- 1
Chuukese (AKA Trukese)	chk	to lie down	1411	49	won	1	wonowut 1
Chuukese (AKA Trukese)	chk	to walk	1443	5	fátán	8	fátánátán 8; feten 8
Chuukese (AKA Trukese)	chk	to dream	1920	50	ttan	9	ttana 9
Chuukese (AKA Trukese)	chk	to sit	1416	51	móót	18	mómmóót 18; mót-(tiw) 18; móót-(tiw) 18
Chuukese (AKA Trukese)	chk	to stand	1442	52	wú	2	wúú-(tá) 2
Chuukese (AKA Trukese)	chk	person/human being	683	53	ara-mas	67,  66	ara-mase-(n) 67,  66
Chuukese (AKA Trukese)	chk	man/male	1554	54	mʷáán	1	wono- 13
Chuukese (AKA Trukese)	chk	woman/female	962	55	chóó-pʷut	7	-pʷute-(n) 7; feefin 1,  47; niye- 6; niya- 6
Chuukese (AKA Trukese)	chk	child	2099	56	naaw	5	néwú-n 5
Chuukese (AKA Trukese)	chk	husband	1200	57	pʷúnú-wa-	16	pʷúnú-wa-(n)
Chuukese (AKA Trukese)	chk	wife	1199	58	pʷúnú-wa-	10	pʷúnú-wa-(n)
Chuukese (AKA Trukese)	chk	mother	1216	59	iin	1	ina-(n) 1
Chuukese (AKA Trukese)	chk	road/path	667	6	aan	1	ane-(n) 1; an 1
Chuukese (AKA Trukese)	chk	father	1217	60	saam	1	seme-(n) 1
Chuukese (AKA Trukese)	chk	house	1252	61	iimʷ	1	imʷa-(n) 1
Chuukese (AKA Trukese)	chk	thatch/roof	2100	62	óós	1	ósu-(n) 1
Chuukese (AKA Trukese)	chk	name	1405	63	iit	1,  66	ita- 1,  66; ite- 1,  66
Chuukese (AKA Trukese)	chk	rope	1218	65	sáán	1	seni-(n) 1
Chuukese (AKA Trukese)	chk	to tie up, fasten	1094	66	fééfé	11	féé-ti 11
Chuukese (AKA Trukese)	chk	to sew	1457	67	teete	2	tee-yi 2
Chuukese (AKA Trukese)	chk	to come	1446	7	pʷer	10	pʷere- 10
Chuukese (AKA Trukese)	chk	to stab, pierce	1434	71	ttu	13	
Chuukese (AKA Trukese)	chk	to hit	1433	72	wech	15	wechee-(y) 15
Chuukese (AKA Trukese)	chk	to steal	713	73	mʷócho	9	
Chuukese (AKA Trukese)	chk	to kill	1417	74	ninni	11	nii 11
Chuukese (AKA Trukese)	chk	to die, be dead	1494	75	má	1	máá- 1; pe 4; pee-(nó) 4
Chuukese (AKA Trukese)	chk	to live, be alive	1422	76	ma-naw	7	
Chuukese (AKA Trukese)	chk	to scratch	1436	77	kkéét	11	(a)-kéttú 11; (é)-kéttú 11; erikeri 12; (fa)-ariker 12
Chuukese (AKA Trukese)	chk	stick/wood	1295	79	ráá	2	ráá-n 2
Chuukese (AKA Trukese)	chk	to turn	1588	8	sap	14	sáp 14; riiki 16
Chuukese (AKA Trukese)	chk	to split	1437	80	tin	29	tinetin 29
Chuukese (AKA Trukese)	chk	sharp	1396	81	kken	14,  68	
Chuukese (AKA Trukese)	chk	dull, blunt	379	82	kkopʷ	13	kkopʷu- 13
Chuukese (AKA Trukese)	chk	to plant	1486	84	fóto-	6	ffót 6
Chuukese (AKA Trukese)	chk	to choose	1750	85	-finifin	1	(ni)-finifin; fini 1
Chuukese (AKA Trukese)	chk	to grow	479	86	ffóón	8	
Chuukese (AKA Trukese)	chk	to squeeze	1414	88	fi	15	fiyefi 15; fiye-e-(y) 15
Chuukese (AKA Trukese)	chk	to hold	1448	89	-mʷéchú	16	(é)-mʷéchú
Chuukese (AKA Trukese)	chk	to dig	1418	90	ssin	1	sin-ni 1; sini-ni 1
Chuukese (AKA Trukese)	chk	to open, uncover	1156	92	wá	12	
Chuukese (AKA Trukese)	chk	to pound, beat	354	93	pʷpʷoo-ni	3	wúsúús 2; wúsi 2
Chuukese (AKA Trukese)	chk	to throw	1456	94	áche-e-	14	áche-e-(y)
Chuukese (AKA Trukese)	chk	to fall	1280	95	mʷor	16	mʷmʷor 16; mʷoro-(tiw) 16
Chuukese (AKA Trukese)	chk	dog	2009	96	konak	50	
Chuukese (AKA Trukese)	chk	bird	937	97	nikááp	9	
Chuukese (AKA Trukese)	chk	egg	744	98	sókuun	1	sókunnu-(n) 1
Chuukese (AKA Trukese)	chk	feather	1201	99	wúún	30	wúne-(n) 30
Central Amis	ami	hand	1277	1	kamay	28	
Central Amis	ami	wing	1257	100	sa-pikpik	33	
Central Amis	ami	rat	1490	102	kulafaw	1	
Central Amis	ami	meat/flesh	634	103	titi	32	heci 1
Central Amis	ami	fat/grease	1282	104	simar	2	
Central Amis	ami	tail	1220	105	wikor	1	
Central Amis	ami	louse	1392	108	kuto	1	
Central Amis	ami	mosquito	1509	109	likes	2	
Central Amis	ami	branch	1531	113	caqang	1,  9?	
Central Amis	ami	root	670	115	lamit	3	limit 3
Central Amis	ami	earth/soil	1228	119	serah	48	
Central Amis	ami	skin	763	12	fanges	26	faŋes 26
Central Amis	ami	water	948	122	nanum	1	
Central Amis	ami	salt	1274	125	cirah	1	cilah 1
Central Amis	ami	sky	1732	128	kakarayan	2	kakalayan 2
Central Amis	ami	moon	1313	129	fulal	1?	fulaL
Central Amis	ami	cloud	1489	131	lulem	35	LuLem
Central Amis	ami	rain	658	133	olad	1	
